user_id,idx,rank,score,super_asset_nm,unique_asset_id,is_movie,is_drama,created,smry,new_genre,new_poster_path
449791,246581,14,0.2714285714285714,링컨차를타는변호사,1107080009,1,1,20221030003346,"LA 뒷골목 범죄자들을 변호하는 변호사 미키 할러. 돈이 되는 의뢰인을 만나려고 운전기사가 딸린 링컨 차를 타는 속물이지만, 한편으로는 죄 없는 의뢰인을 감옥으로 보낼까 봐 늘 두려워한다. 어느 날, 거대 부동산 재벌 루이스 룰레가 강간 미수 폭행 사건으로 찾아온다.",드라마,"https://image.cine21.com/resize/cine21/poster/2011/0519/M0010003_poster[X280,400].jpg"
449791,315765,15,0.2666666666666667,MBC 프리미어 닥터로이어,T20220520084835,0,1,20220527234832,법정은 수술실과 같다 조작된 수술로 모든 걸 빼앗기고 변호사가 된 천재 외과의사와 의료범죄 전담부 검사의 메디컬 서스펜스 법정 드라마 [닥터로이어]의 프리미어,드라마,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/No-Image-Placeholder.svg/1200px-No-Image-Placeholder.svg.png
449791,299282,16,0.2571428571428571,용의 눈물(상),1412300328,0,1,20220708070716,"1388년 명나라의 철령위 설치 문제로 문하시중 최영은 출병을 강력히 명령하고, 수문하시중 이성계는 전쟁 불가론을 주장하지만 전선으로 향하는데...",드라마,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/No-Image-Placeholder.svg/1200px-No-Image-Placeholder.svg.png
449791,17158,17,0.2444444444444444,케이트 맥콜,1405190133,1,1,20230518005812,반전과 반전을 거듭하는 명품 법정 스릴러. 유능한 변호사였지만 현재는 알코올 중독과 딸의 양육권 문제로 어려운 시간을 보내던 케이트 맥콜에게 승산이 전혀 없어 보이는 살인 사건이 맡겨진다. 그녀는 협박의 위험을 무릅쓰며 피의자의 누명을 벗기는데 성공하는데...,드라마,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/No-Image-Placeholder.svg/1200px-No-Image-Placeholder.svg.png
449791,430340,18,0.24,노 섹스 노 웨이 S2,T20231110103073,0,1,20231125063544,안젤라가 뭔가를 느끼기 시작했다. 육체적으로나 감정적으로 모두.,드라마,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/No-Image-Placeholder.svg/1200px-No-Image-Placeholder.svg.png
449791,396311,19,0.24,생각 그런거 없는데요,T20230130093106,1,1,20230508164446,"주말, 스튜디오 촬영 현장. 배우 지우와 PD 하나가 만난다. 지우는 빨리 촬영을 끝내고 집에 가고 싶다. 하나는 무엇을 하는 걸까.",드라마,https://image.wavve.com/v1/thumbnails/480_720_20_80/movieImg/MovieGroup/2023/GMV_C901_SG0000153083-Vertical_LogoY.jpg
449791,252824,20,0.24,데이 앤 나잇,T20210728075148,1,1,20220829080142,아버지의 갑작스러운 죽음으로 고향에 내려오게 된 코지. 대기업을 상대로 내부 고발을 했던 아버지가 억울한 오명을 썼다는 사실에 분노한 코지는 아버지를 죽음으로 내몬 사람들에게 복수를 꿈꾼다.,드라마,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/No-Image-Placeholder.svg/1200px-No-Image-Placeholder.svg.png
449791,426637,21,0.6,원 레인저,T20231012102090,1,0,20231106001848,런던 중심부 한복판에서 벌어지는 테러범과의 논스톱 액션!,액션/무협,https://image.wavve.com/v1/thumbnails/480_720_20_80/meta/image/202310/1697613683742243363.jpg
449791,356519,22,0.5,작은 연못.,T20221104090572,1,0,20230214022827,샌프란시스코 한인회에서의 갈등 양상을 다룬 다큐멘터리 영화.,다큐/교양,https://image.wavve.com/v1/thumbnails/480_720_20_80/movieImg/MovieGroup/2022/GMV_C901_SG0000150918-Vertical_LogoY.jpg
449791,9151,23,0.32,링0-버스데이,1207100019,1,0,20190703064043,"리허설 중 아이코가 의문의 죽음을 당하고, 사다코가 그 대역으로 발탁된다. 시게모리는 사다코를 스타로 만들어 주겠다며 그녀를 덮치지만, 그녀를 감싸 안는 토마야에 대한 질투심에 젖어 그를 공격하다가 사고사를 당한다. 이어지는 불가사의한 현상과 연속되는 죽음...",공포/스릴러,https://image.wavve.com/v1/thumbnails/480_720_20_80/movieImg/MovieGroup/2023/GMV_C901_SG0000035241-Vertical_LogoY-re.webp
